SKU,Encontrado,Stock,Stock Futuro
NBAPJ622270-PNK,SI,0,0
NBAPJ622270-LHB,SI,0,0
NBAPJ622269-BLK,SI,0,0
NBAPJ622269-PUR,SI,0,0
NBAPJ622269-RED1,SI,0,0
NBAPJ622269-RED,SI,0,0
NBAPJ622268-BLK,SI,0,0
NBAPJ622268-PUR,SI,0,0
NBAPJ622268-RED1,SI,0,0
NBAPJ622268-RED,SI,0,0
NBAPJ622267-RED1,SI,0,54
NBAPJ622267-BLK,SI,0,0
NBAPJ622267-RED,SI,0,44
NBAPJ622267-PUR,SI,0,44
NBAPJ622266-BLK,SI,0,0
NBAPJ622266-PUR,SI,0,0
NBAPJ622266-RED1,SI,0,0
NBAPJ622266-RED,SI,0,0
NBAPJ622265-PNK,SI,0,0
NBAPJ622265-GRY1,SI,0,0
NBAPJ622265-GRY,SI,0,0
NBAPJ622265-PUR,SI,0,0
NBAPJ622264-GRY1,SI,0,54
NBAPJ622264-PUR,SI,0,44
NBAPJ622264-PNK,SI,0,54
NBAPJ622264-GRY,SI,0,44
NBAPJ622263-GRY2,SI,0,0
NBAPJ622263-GRY3,SI,0,0
NBAPJ622263-GRY,SI,0,0
NBAPJ622263-GRY1,SI,0,0
NBAPJ622262-GRY3,SI,0,0
NBAPJ622262-GRY1,SI,0,0
NBAPJ622262-GRY2,SI,0,0
NBAPJ622262-GRY,SI,0,0
NBAPJ622261-GRY3,SI,0,44
NBAPJ622261-GRY1,SI,0,34
NBAPJ622261-GRY2,SI,0,44
NBAPJ622261-GRY,SI,0,34
NBAPJ622260-GRY2,SI,0,0
NBAPJ622260-GRY3,SI,0,0
NBAPJ622260-GRY,SI,0,0
NBAPJ622260-GRY1,SI,0,0
NFLTS622201-NVY,SI,0,4
NFLTS622201-RED,SI,0,0
NFLTS622201-RED1,SI,0,4
NFLCT622201-BLK2,SI,0,0
NFLCT622201-LHB,SI,0,0
NFLCT622201-BLK1,SI,0,0
NFLCT622201-RED1,SI,0,0
NFLCT622201-NVY,SI,0,0
NFLCT622201-RED,SI,0,0
NFLCT622202-LHB,SI,0,0
NFLCT622202-RED1,SI,0,0
NFLCT622202-BLK1,SI,0,17
FICA522207-NVY2,SI,0,0
FICA522207-NVY1,SI,0,0
FICA522207-RED1,SI,0,0
FICA522207-BLU1,SI,0,0
FICA522207-RED,SI,0,0
FICA522207-BLK4,SI,0,0
FICA522207-BLK3,SI,0,0
FICA522207-BLU,SI,0,0
FICA522207-BLK2,SI,0,0
FICA522207-BLK1,SI,0,0
FICA522207-BLK,SI,0,0
FICA522207-NVY,SI,0,0
FICA522206-LHB2,SI,0,0
FICA522206-WHT4,SI,0,0
FICA522206-WHT3,SI,0,0
FICA522206-NVY2,SI,0,0
FICA522206-WHT2,SI,0,0
FICA522206-BLK2,SI,0,0
FICA522206-BLU1,SI,0,0
FICA522206-RED3,SI,0,0
FICA522206-NVY,SI,0,0
FICA522206-WHT,SI,0,0
FICA522206-RED2,SI,0,0
FICA522206-BLU,SI,0,0
FICA522206-YEL,SI,0,0
FICA522206-LHB,SI,0,0
FICA522206-RED,SI,0,0
FICA522206-ORG,SI,0,0
FICA522206-BLK1,SI,0,0
FICA522206-BLK,SI,0,0
FICA522206-LHB1,SI,0,0
FICA522203-WHT2,SI,0,0
FICA522203-LHB4,SI,0,0
FICA522203-BLU2,SI,0,0
FICA522203-RED1,SI,0,0
FICA522203-NVY4,SI,0,0
FICA522203-WHT1,SI,0,0
FICA522203-BLU1,SI,0,0
FICA522203-BLU,SI,0,0
FICA522203-NVY3,SI,0,0
FICA522203-NVY2,SI,0,0
FICA522203-RED,SI,0,0
FICA522203-ORG,SI,0,0
FICA522203-NVY,SI,0,0
FICA522203-BLK2,SI,0,0
FICA522203-LHB3,SI,0,0
FICA522203-LHB2,SI,0,0
FICA522203-BLK,SI,0,0
FICA522203-WHT,SI,0,0
FICA522203-LHB,SI,0,0
FICA522202-BLK7,SI,0,0
FICA522202-BLK6,SI,0,0
FICA522202-NVY5,SI,0,0
FICA522202-NVY4,SI,0,0
FICA522202-NVY3,SI,0,0
FICA522202-RED,SI,0,0
FICA522202-BLU1,SI,0,0
FICA522202-BLK5,SI,0,0
FICA522202-NVY2,SI,0,0
FICA522202-LHB1,SI,0,0
FICA522202-BLK4,SI,0,0
FICA522202-BLK3,SI,0,0
FICA522202-BLK2,SI,0,0
FICA522202-BLK1,SI,0,0
FICA522202-BLK,SI,0,0
FICA522202-NVY1,SI,0,0
FICA522202-BLU,SI,0,0
LLTS522202-WHT,SI,0,0
CNTS522203-NVY,SI,0,0
MLBTS523103-BLK,SI,0,0
MLBTS523101-NVY,SI,0,0
MLBLS523101-NVY,SI,0,0
MLBTS5222013-BLK,SI,0,0
MLBTS5222013-NVY,SI,4,0
MLBTS5222013-WHT,SI,0,0
MLBTS5222013-LBL,SI,4,0
MLBTS5222011-LGRN,SI,0,0
MLBTS5222011-LBL,SI,4,0
MLBTS5222011-BLK2,SI,0,0
MLBTS5222011-BLK,SI,0,0
MLBTS322210-BLU,SI,0,0
MLBTS322210-NVY,SI,33,0
MLBTS322210-BLK,SI,23,0
MLBTS322210-RED,SI,0,0
MLBTS322205-BLU,SI,0,0
MLBTS322205-BLK1,SI,0,0
MLBTS322205-NVY,SI,22,0
MLBTS322205-BLK,SI,42,0
MLBTS322205-RED,SI,0,0
MLBTS322209-RED,SI,0,0
MLBTS322209-GRY,SI,0,0
MLBTS322209-NVY,SI,0,0
MLBTS322209-BLK,SI,0,0
MLBTS322209-BLU,SI,0,0
PACSO522205K-ORG,NO,0,0
PACSO522206K-BLK,NO,0,0
STTSO622201-NVY,NO,0,0
STTSO622202-NVY,NO,0,0
STTSO622203-WHT,NO,0,0
ACTS7231001-GRY,NO,0,0
02130527,NO,0,0
02130528,NO,0,0
BUDPT522201-BLK,SI,21,0
NASPT522201-BLU,SI,0,0
NASPT522202-GRY,SI,10,0
ACPT522201-BLK2,SI,13,0
LLPT522201-BLK,SI,21,0
LLSH522201-BLK,SI,21,0
NASSH522201-BLK,SI,5,0
64702U-ERA,NO,5,0
21295U-LMH,NO,5,0
65835U-LK8,NO,5,0
KISTS522205-BLK,SI,0,0
66110U-LKJ,NO,0,0
FICA522202-LHB,SI,0,0
FICA522202-NVY,SI,0,0
FICA522201-BLK5,SI,0,0
FICA522201-BLK4,SI,0,0
FICA522201-NVY7,SI,0,0
FICA522201-RED4,SI,0,0
FICA522201-NVY6,SI,0,0
FICA522201-RED3,SI,0,0
FICA522201-NVY5,SI,0,0
FICA522201-BLU2,SI,0,0
FICA522201-NVY4,SI,0,0
FICA522201-NVY3,SI,0,0
FICA522201-RED2,SI,0,0
DFLCT7231001-WHT,NO,0,0
PSGSB32207S-NVY,NO,0,0
FICA522204-LHB4,SI,0,0
FICA522204-NVY6,SI,0,0
FICA522204-RED2,SI,0,0
FICA522204-RED1,SI,0,0
FICA522204-BLK,SI,0,0
FICA522204-GRN,SI,0,0
FICA522204-LHB3,SI,0,0
FICA522204-LHB2,SI,0,0
FICA522204-BLK1,SI,0,0
FICA522204-BLU2,SI,0,0
FICA522204-NVY5,SI,0,0
FICA522204-NVY4,SI,0,0
FICA522204-NVY3,SI,0,0
FICA522204-RED,SI,0,0
FICA522204-NVY2,SI,0,0
FICA522204-LHB,SI,0,0
FICA522204-BLU,SI,0,0
FICA522204-NVY,SI,0,0
FICA522207-BLU2,SI,0,0
FICA522207-LHB1,SI,0,0
FICA522207-BLK5,SI,0,0
FICA522207-NVY4,SI,0,0
FICA522207-NVY3,SI,0,0
FICA522207-LHB,SI,0,0
NFLCT622202-NVY,SI,0,17
NFLCT622202-BLK,SI,0,17
NFLCT622202-RED,SI,0,0
CCJP522202-BLK,SI,21,0
CCJP522203-BLK,SI,0,0
FDPT522201-GRY,SI,13,0
FIPT322201-NVY7,SI,0,0
FIPT322201-NVY6,SI,0,0
FIPT322201-NVY4,SI,0,0
FIPT322201-NVY5,SI,0,0
FIPT322201-NVY2,SI,0,0
FIPT322201-NVY3,SI,0,0
FIPT322201-NVY,SI,0,0
FIPT322201-BLU3,SI,0,0
FIPT322201-BLU2,SI,0,0
NBATS422201-BLK2,SI,0,0
NBATS422201-BLK,SI,0,0
NBASW422201-PUR,SI,0,0
NBASW422201-RED,SI,0,0
NBASW422201-BLU,SI,0,0
NBASW422201-GRN,SI,0,0
NBASW422201-BLK,SI,0,0
NBASH422202-PUR,SI,0,0
NBASH422202-RED,SI,0,0
NBASH422202-BLK1,SI,0,0
NBASH422202-BLK,SI,0,0
NBASH422201-GRN,SI,0,0
NBASH422201-BLK1,SI,0,0
NBASH422201-BLK2,SI,0,0
NBASH422201-BLK,SI,0,0
NBALG422201-RED,SI,0,0
NBALG422201-PUR,SI,0,0
NBALG422201-BLK,SI,0,0
NBALG422201-BLK1,SI,0,0
NBAHD422201-PUR,SI,0,0
NBAHD422201-RED,SI,0,0
NBAHD422201-BLK1,SI,0,0
NBAHD422201-GRY,SI,0,0
NBAHD422201-BLK,SI,0,0
FIPT322201-BLU,SI,0,0
FIJS322209-LHB,SI,0,0
FIJS322209-YEL,SI,0,0
FIJS322209-WHT,SI,0,0
FIJS322209-BLU,SI,0,0
NBASL52108-PUR,SI,0,0
FIJS322209-RED,SI,0,0
FIJS322209-NVY,SI,0,0
FIJS322209-WHT2,SI,0,0
FIJS322209-ORG,SI,0,0
FIJS322209-RED2,SI,0,0
FIJS322209-WHT3,SI,0,0
NBATS321000-WHT2,SI,0,19
NBASH523108-BLK1,SI,0,14
NBASW523108-BLK3,SI,0,6
NBAHD523111-BLK4,SI,0,1
NBASW523108-BLK4,SI,0,0
NBACT62213-NVY3,SI,0,29
NBATS623111-BGE,SI,0,0
NBASW623106-BLK,SI,0,0
NBASW523108-RED,SI,0,0
NBAJS523101-RED,SI,0,5
NBASW523108-BLK,SI,0,0
NBATT52205-BLU4,SI,0,18
NBATS521000-BLK9,SI,0,20
NBATS523105-GRN,SI,0,3
NBATT523101-BLK,SI,0,2
NBATS521000-WHT2,SI,0,7
NBATS523120-BLK4,SI,0,0
NBAHD523115-GRY1,SI,0,0
NBATS321000-BLK8,SI,0,10
NBATS521000-BLK7,SI,11,20
NBAHD523115-RED,SI,0,20
NBASH523108-BLK,SI,0,18
RMCA523104-OWHT,SI,0,0
RMCA523104-BLK,SI,0,0
RMPT523104-BLK,SI,0,0
RMHD523103-DGRY,SI,0,15
RMHD523102-NVY,SI,0,0
RMLS523104-NVY,SI,0,0
RMTS523103-BLK,SI,0,10
RMTS523101-BLU,SI,0,13
RMTS523101-WHT,SI,0,13
RMTS523101-BLK,SI,0,0
RMCA523106-NVY,SI,0,0
RMCA523105-BLK,SI,0,0
NBAHD323109-BLK,SI,0,0
NBAHD323111-PUR1,SI,0,0
NBAHD323111-RED,SI,0,0
NBATS323119-WHT,SI,0,0
NBASW523106-RED2,SI,0,7
NBAJP323106-BLK3,SI,0,0
NBAJP323106-BLK1,SI,0,0
NBAHD323109-RED,SI,0,0
NBAHD323109-NVY,SI,0,0
NBASW523108-BLU2,SI,0,7
NBASW623105-NVY,SI,0,0
NBATS323118-WHT2,SI,0,10
NBATS323119-BLU1,SI,0,0
NBACT422201-RED,SI,0,0
NBACT422201-BLK1,SI,0,0
NBACT422201-PUR,SI,0,0
NBACT422201-BLK,SI,0,0
NBACJK422202-PUR,SI,0,0
NBACJK422202-RED,SI,0,0
NBACJK422202-BLK,SI,0,0
NBACJK422202-GRN,SI,0,0
NBACJK422201-BLK3,SI,0,0
NBACJK422201-BLK1,SI,0,0
NBACJK422201-BLK2,SI,0,0
NBACJK422201-BLK,SI,0,0
NBACHD422201-RED,SI,0,0
NBACHD422201-PUR,SI,0,0
NBACHD422201-BLK,SI,0,0
NBACHD422201-GRN,SI,0,0
NBAJP422229-BLK2,SI,0,0
NBAJP422229-BLK,SI,0,0
NBAJP422229-BLK1,SI,0,0
NBAJP422229-PUR,SI,0,0
NBACT422220-BLK2,SI,0,0
NBACT422220-LHB,SI,0,0
NBACT422220-BLK1,SI,0,0
NBACT422220-PUR,SI,0,25
NBACT422220-YEL,SI,0,25
NBACT422220-RED,SI,0,25
NBACT422220-BLK,SI,0,25
NBASH422220-PUR1,SI,0,0
NBASH422220-BLU,SI,0,0
NBASH422220-BLK,SI,0,17
NBASH422220-PUR,SI,0,17
NBATT422220-BLU,SI,0,0
NBATT422220-BLK,SI,0,17
NBATT422220-PUR1,SI,0,0
NBATT422220-PUR,SI,0,17
NBAJP422230-BLK3,SI,0,0
NBAJP422230-BLK2,SI,0,0
NBAJP422230-PUR,SI,0,0
NBAJP422230-BLK1,SI,0,0
NBAHD422221-BLU,SI,0,0
NBAHD422221-BLK1,SI,0,0
NBAHD422221-RED,SI,0,21
NBAHD422221-BLK,SI,0,12
NBAHD422221-PUR,SI,0,12
NBASW422230-BLU,SI,0,0
NBASW422230-GRY,SI,0,0
NBASW422230-BLK1,SI,0,0
NBASW422230-BLK,SI,0,0
NBASW422230-RED,SI,0,0
NBASW422230-YEL,SI,0,0
NBASW422230-PUR,SI,0,0
NBALG422229-BLU,SI,0,0
NBALG422229-BLK1,SI,0,0
NBALG422229-PUR,SI,0,17
NBALG422229-BLK,SI,0,17
NBASBR422229-BLU,SI,0,0
NBASBR422229-BLK1,SI,0,0
NBASBR422229-PUR,SI,0,0
NBASBR422229-BLK,SI,0,0
NBALS422229-BLU,SI,0,0
NBALS422229-BLK,SI,0,0
NBALS422229-PUR,SI,0,0
NBALS422229-RED,SI,0,0
NBASW422229-AQA,SI,0,0
NBASW422229-TUR,SI,0,0
NBASW422229-LHB,SI,0,0
NBASW422229-BLU,SI,0,0
NBASW422229-PIN,SI,0,0
NBASW422229-RED,SI,0,0
NBASW422229-PUR,SI,0,0
NBASW422229-LIC,SI,0,0
NBATS422229-BLK2,SI,0,0
NBATS422229-BLK3,SI,0,0
NBATS422229-BLK,SI,0,0
NBATS422229-BLK1,SI,0,0
NBATS422228-BLK,SI,0,0
NBATS422228-WHT,SI,0,0
NBATS422228-RED,SI,0,0
NBATS422228-PUR,SI,0,0
NBATS422223-TUR,SI,0,0
NBATS422223-BLU,SI,0,0
NBATS422223-WHT,SI,0,0
NBATS422223-LIC,SI,0,0
NBATS422223-RED,SI,0,0
NBATS422223-LHB,SI,0,0
NBATS422223-PUR,SI,0,0
NBATS422223-YEL,SI,0,14
NBATT322222-BLK,SI,0,0
NBATT322222-GRN,SI,0,0
NBATT322222-GRY,SI,2,0
NBATT322222-PUR1,SI,7,20
NBATT322222-PUR,SI,8,0
NBATT322222-BLU,SI,9,8
NBATS322229-DGRY2,SI,0,0
NBATS322229-BLK9,SI,0,0
NBATS322229-GRY7,SI,0,0
NBATS322229-GRN,SI,0,0
NBATS322229-GRY6,SI,0,0
NBATS322229-GRY5,SI,0,0
NBATS322229-BLK8,SI,0,0
NBATS322229-DGRY1,SI,0,0
NBATS322229-GRY4,SI,0,19
NBATS322229-BLK7,SI,0,0
NBATS322229-BLK6,SI,0,0
NBATS322229-YEL1,SI,0,0
NBATS322229-BLK5,SI,0,0
NBATS322229-BLU2,SI,0,0
NBATS322229-GRY3,SI,0,0
NBATS322229-BUR,SI,0,15
NBATS322229-BLK4,SI,0,0
NBATS322229-GRY2,SI,0,0
NBATS322229-BLU,SI,0,19
NBATS322229-BLK3,SI,0,0
NBATS322229-DGRY,SI,0,19
NBATS322229-BLK2,SI,0,0
NBATS322229-GRY1,SI,0,0
NBATS322229-PUR,SI,0,0
NBATS322229-YEL,SI,2,0
NBATS322229-BLK1,SI,0,0
NBATS322229-GRY,SI,0,0
NBATS322229-RED,SI,1,0
NBATS322229-BLK,SI,0,0
NBASH322224-BLK4,SI,6,0
NBASH322224-BLK3,SI,0,0
NBASH322224-BLK1,SI,0,0
NBASH322224-BLK2,SI,0,0
NBASH322224-BLK,SI,0,0
NBAHD322222-BLK6,SI,0,0
NBAHD322222-BLK4,SI,0,0
NBAHD322222-BLK5,SI,0,0
NBAHD322222-BLK3,SI,0,0
NBAHD322222-BLK2,SI,0,0
NBAHD322222-BLK,SI,0,0
NBAHD322222-BLK1,SI,0,0
NBATT322221-BLK4,SI,0,0
NBATT322221-BLK2,SI,0,0
NBATT322221-BLK3,SI,0,0
NBATT322221-BLK1,SI,8,0
NBATT322221-BLK,SI,8,0
NBATS322226-BLK7,SI,0,0
NBATS322226-BLK6,SI,0,0
NBATS322226-BLK5,SI,0,0
NBATS322226-BLK4,SI,0,0
NBATS322226-BLK2,SI,0,0
FICA522201-BLK3,SI,0,0
FICA522201-NVY2,SI,0,0
FICA522201-BLK2,SI,0,0
FICA522201-RED,SI,0,0
FICA522201-LHB2,SI,0,0
FICA522201-BLU,SI,0,0
FICA522201-LHB,SI,0,0
FICA522201-NVY,SI,0,0
NBATS322245-BLU,SI,0,0
NBATS322245-NVY,SI,0,0
FISH522201-RED2,SI,0,0
FISH522201-BLK3,SI,0,0
FISH522201-BLU3,SI,0,0
FISH522201-RED,SI,0,0
FISH522201-BLU2,SI,0,0
FISH522201-BLK2,SI,0,0
FISH522201-NVY3,SI,0,0
FISH522201-NVY2,SI,0,0
FISH522201-BLK,SI,0,0
FISH522201-WHT2,SI,0,0
FISH522201-NVY,SI,0,0
FISH522201-BLU,SI,0,0
FISH522201-WHT,SI,0,0
FIHD522202-RED4,SI,0,0
FIHD522202-NVY5,SI,0,0
FIHD522202-BLK3,SI,0,0
FIHD522202-BLU2,SI,0,0
FIHD522202-RED3,SI,0,0
FIHD522202-RED2,SI,0,0
FIHD522202-BLK2,SI,0,0
FIHD522202-RED,SI,0,0
FIHD522202-NVY4,SI,0,0
FIHD522202-BLK,SI,0,0
FIHD522202-NVY3,SI,0,0
FIHD522202-NVY2,SI,0,0
FIHD522202-BLU,SI,0,0
FIHD522202-NVY,SI,0,0
NBACS322201-BLK,SI,0,0
NBACS322201-RED,SI,0,0
SOUTS522206-BLU,SI,0,0
SOUTS522205-PUR,SI,31,0
NBASBR422201-RED,SI,0,0
NBASBR422201-GRN,SI,0,0
NBASBR422201-PUR,SI,0,0
NBASBR422201-BLK,SI,0,0
NBAJP422202-PUR,SI,0,0
NBAJP422202-RED,SI,0,0
NBAJP422202-BLK1,SI,0,0
NBAJP422201-GRY3,SI,0,0
NBAJP422202-BLK,SI,0,0
NBAJP422201-GRY1,SI,0,0
NBAJP422201-GRY2,SI,0,0
NBAJP422201-GRY,SI,0,0
NBATS422202-YLW,SI,0,0
NBATS422202-NVY1,SI,0,0
NBATS422202-ORG,SI,0,0
NBATS422202-NVY,SI,0,0
NBATS422202-LHB,SI,0,0
NBATS422202-LIL,SI,0,0
NBATS422202-GRY,SI,0,0
NBATS422201-GRN,SI,0,0
NBATS422201-BLK1,SI,0,0
NBATS522250-BLK2,SI,0,0
NBATS522250-BLU,SI,0,0
NBATS522250-BLK,SI,0,0
NBATS522250-BLK1,SI,0,0
NBAHD522255-PUR,SI,0,0
NBATS322226-BLK3,SI,0,0
NBATS322226-BLK1,SI,0,0
NBATS322226-BLK,SI,0,0
NBATS322225-BLK3,SI,0,0
NBATS322225-BLK4,SI,0,0
NBATS322225-BLK2,SI,0,0
NBATS322225-BLK,SI,0,0
NBATS322225-BLK1,SI,0,0
NBATS322224-BLK2,SI,2,2
NBATS322224-PUR,SI,1,0
NBATS322224-BLK1,SI,1,0
NBATS322224-YEL,SI,2,0
NBATS322224-BLK,SI,3,0
NBATS322224-RED,SI,2,0
NBASH322221-BLU,SI,0,0
NBASH322221-BLK3,SI,0,0
NBASH322221-BLK1,SI,2,0
NBASH322221-BLK2,SI,0,0
NBASH322221-PUR,SI,1,0
NBASH322221-BLK,SI,3,19
NBASH322220-BLK3,SI,0,19
NBASH322220-BLK4,SI,6,1
NBASH322220-BLK2,SI,4,0
NBASH322220-BLK,SI,5,0
NBASH322220-BLK1,SI,1,0
NBATS322221-BUR,SI,0,0
NBATS322221-BLU,SI,0,0
NBATS322221-BLK2,SI,0,0
NBATS322221-WHT1,SI,0,0
NBATS322221-GRY,SI,0,0
NBATS322221-BLK1,SI,3,21
NBATS322221-WHT,SI,4,8
NBATS322221-BLK,SI,0,0
NBATS322221-YEL,SI,4,12
NBATS322221-PUR,SI,0,0
NBATS322220-BLK3,SI,0,0
NBATS322220-GRN,SI,0,0
NBATS322220-LHB,SI,0,0
NBATS322220-GRY,SI,0,0
NBATS322220-BLK2,SI,0,0
NBATS322220-PUR,SI,0,12
NBATS322220-YEL,SI,2,0
NBATS322220-BLK1,SI,5,0
NBATS322220-BLK,SI,2,0
NBATS322220-BUR,SI,2,0
NBASH322202-PUR,SI,0,0
NBASH322202-RED,SI,0,0
NBASH322202-GRY,SI,0,0
NBASH322202-BLK2,SI,0,0
NBASH322202-BLK1,SI,0,0
NBASH322202-BLK,SI,0,11
NBATS322201-RED,SI,0,3
NBATS322201-YEL,SI,0,17
NBATS322201-PUR1,SI,0,0
NBATS322201-GRY1,SI,0,0
NBATS322201-PUR,SI,0,0
NBATS322201-GRY,SI,1,7
NBATS322201-BLK1,SI,0,0
NBATS322201-BLU,SI,0,0
NBATS322201-BLK,SI,0,0
NBASH322201-YEL,SI,0,5
NBASH322201-WHT,SI,0,18
NBASH322201-PUR1,SI,0,0
NBASH322201-RED,SI,0,16
NBASH322201-PUR,SI,0,17
NBASH322201-BLK1,SI,1,17
NBASH322201-BLU,SI,0,0
NBAHD522255-BLU,SI,0,0
NBAHD522255-BLU1,SI,0,0
NBAHD522255-BLK1,SI,0,0
NBAHD522255-BLK2,SI,0,0
NBAHD522255-BLK,SI,0,0
NBAHD522254-PUR,SI,0,0
NBAHD522254-PUR1,SI,0,0
NBAHD522254-BLK2,SI,0,0
NBAHD522254-BLU,SI,0,0
NBAHD522254-BLK,SI,0,0
NBAHD522254-BLK1,SI,0,0
NBAHD522253-RED,SI,0,0
NBAHD522253-PUR,SI,0,0
NBAHD522253-PUR1,SI,0,0
NBAHD522253-BLU,SI,0,0
NBAHD522253-GRN,SI,0,0
NBAHD522253-BLK,SI,0,0
NBAHD522252-BLK5,SI,0,0
NBAHD522252-BLK3,SI,0,0
NBAHD522252-BLK4,SI,0,10
NBAHD522252-BLK1,SI,0,0
NBAHD522252-BLK2,SI,0,0
NBAHD522252-BLK,SI,1,2
NBAHD522251-BLK5,SI,0,0
NBAHD522251-BLK4,SI,0,0
NBAHD522251-BLK2,SI,0,0
NBAHD522251-BLK3,SI,0,0
NBAHD522251-BLK,SI,2,6
NBAHD522251-BLK1,SI,3,5
NBAHD522250-PUR,SI,0,0
NBAHD522250-PUR1,SI,0,0
NBAHD522250-BLU,SI,0,0
NBAHD522250-BLU1,SI,0,0
NBAHD522250-BLK2,SI,0,0
NBAHD522250-BLK,SI,0,0
NBAHD522250-BLK1,SI,0,0
NBAFP22244-BLK2,SI,0,0
NBAFP22244-BLK3,SI,0,0
NBAFP22244-BLK4,SI,0,0
NBAFP22244-BLK5,SI,0,0
NBAFP22244-BLK,SI,0,0
NBAFP22244-BLK1,SI,0,0
NBAFP22243-BLK4,SI,0,0
NBAFP22243-BLK5,SI,0,0
NBAFP22243-BLK,SI,0,0
NBAFP22243-BLK1,SI,0,0
NBAFP22243-BLK2,SI,0,0
NBAFP22243-BLK3,SI,0,0
NBAFP22242-BLK4,SI,0,0
NBAFP22242-BLK5,SI,0,0
NBAFP22242-BLK1,SI,0,0
NBAFP22242-BLK2,SI,0,0
NBAFP22242-BLK3,SI,0,0
NBAFP22242-BLK,SI,0,0
NBAFP22241-BLK5,SI,0,0
NBAFP22241-BLK1,SI,0,0
NBAFP22241-BLK2,SI,0,0
NBAFP22241-BLK3,SI,0,0
NBAFP22241-BLK4,SI,0,0
NBAFP22241-BLK,SI,0,0
NBAFP22240-PUR,SI,0,0
NBAFP22240-BLK2,SI,0,0
NBAFP22240-BLK3,SI,0,0
NBAFP22240-BLU,SI,0,0
NBAFP22240-BLU1,SI,0,0
NBAFP22240-BLK,SI,0,0
NBAFP22240-BLK1,SI,0,0
NBASH322201-BLK,SI,0,1
NBAHD322204-GRY,SI,0,0
NBAHD322204-GRY1,SI,0,0
NBAHD322204-YEL,SI,0,0
NBAHD322204-BLK,SI,0,0
NBAHD322204-BLK1,SI,0,0
NBAHD322204-BLK2,SI,0,0
NBAHD322201-RED,SI,0,0
NBAHD322201-PUR1,SI,0,0
NBAHD322201-ORG,SI,0,0
NBAHD322201-PUR,SI,0,0
NBAHD322201-GRY,SI,3,9
NBAHD322201-BLK1,SI,1,25
NBAHD322201-BLU,SI,0,0
NBAHD322201-BLK,SI,3,6
NBATS522258-NVY,SI,0,0
NBATS522258-YEL,SI,0,0
NBATS522258-BLK2,SI,0,0
NBATS522258-BLU,SI,0,0
NBATS522258-BLK1,SI,0,0
NBATS522258-BLK,SI,0,0
NBATS522257-YEL,SI,0,0
NBATS522257-RED,SI,0,0
NBATS522257-WHT,SI,0,0
NBATS522257-PUR,SI,0,0
NBATS522257-GRN,SI,0,0
NBATS522257-BLK,SI,0,0
NBATS522257-BLK1,SI,0,0
NBATS522256-BLK5,SI,0,0
NBATS522256-BLK3,SI,0,0
NBATS522256-BLK4,SI,7,1
NBATS522256-BLK1,SI,0,0
